age,WORKCLASS,fnlwgt,educational_num,MARITAL_STATUS,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income_0
43,0,208045,14,2,5,3,0,1,0,0,40,0,1
43,0,128578,9,0,3,2,0,1,7688,0,60,0,1
28,0,351731,9,1,1,5,0,1,0,0,50,0,0
46,0,201694,12,3,4,5,0,0,0,0,40,0,0
34,0,205152,9,0,6,2,0,1,0,0,40,0,0
73,NULL,30713,9,0,NULL,2,0,1,0,0,10,0,0
25,0,190107,13,2,5,3,0,1,0,0,35,0,0
23,3,244480,10,2,8,5,0,0,0,0,15,0,0
32,0,347112,13,2,4,3,0,0,0,0,45,0,0
37,3,106297,9,1,6,5,0,1,0,0,40,0,0
36,0,128516,9,1,2,3,0,0,0,0,20,0,0
27,0,55950,10,2,4,3,4,0,0,0,40,0,0
29,0,324505,10,3,8,3,0,1,0,0,40,0,0
42,0,130760,10,0,7,2,0,1,0,0,40,0,0
24,4,174413,13,2,5,3,0,0,0,1974,40,0,0
29,NULL,20877,10,2,NULL,5,0,0,0,0,35,0,0
22,0,144238,7,2,9,1,0,0,0,0,38,0,0
47,0,193047,16,0,3,2,0,1,0,0,60,0,0
43,0,300099,10,2,2,3,0,0,0,0,40,0,0
65,NULL,369902,9,4,NULL,3,0,0,0,0,8,0,0
56,1,42166,13,0,2,2,0,1,0,0,40,0,0
54,0,171924,9,0,3,2,0,1,0,0,50,4,1
50,0,201984,9,1,7,5,0,1,0,0,40,0,0
29,0,306420,9,0,1,2,0,1,0,0,45,0,1
32,1,46746,10,0,9,2,0,1,0,0,65,0,0
37,0,185325,9,0,1,2,0,1,0,0,44,0,0
30,0,201697,13,2,2,3,0,1,0,0,40,0,0
30,0,181372,13,0,5,0,0,0,0,0,40,0,1
39,0,112077,9,0,1,2,0,1,0,0,40,0,0
23,0,370057,9,1,8,3,0,0,0,0,40,0,0
32,0,72591,9,0,1,2,0,1,0,0,40,0,0
37,4,105803,14,0,4,2,0,1,0,0,40,0,1
20,0,198478,9,2,9,4,0,1,0,0,40,0,0
33,0,119017,10,1,8,5,0,0,0,0,50,0,0
42,0,138872,9,0,10,2,0,1,0,0,99,0,0
56,3,97213,13,2,8,3,0,0,0,0,60,0,0
40,0,36556,16,0,5,2,0,1,0,0,55,0,0
38,5,200904,6,3,8,5,4,0,0,0,40,0,0
49,0,186256,10,0,5,2,0,1,5013,0,30,0,0
18,0,115815,10,2,2,1,0,1,0,0,20,2,0
42,0,308770,10,0,8,2,4,1,0,0,40,0,1
25,4,187792,10,1,12,3,0,0,0,0,40,0,0
38,0,233571,10,0,0,0,0,0,0,1902,40,0,1
26,0,131913,13,2,7,3,4,0,0,0,40,0,0
26,0,31558,13,0,5,2,0,1,0,0,90,0,1
33,0,255004,9,2,10,3,0,1,2354,0,61,0,0
25,4,315287,10,2,12,4,4,1,0,0,40,37,0
18,0,182545,9,2,7,1,4,1,0,0,40,0,0
59,0,750972,9,0,7,2,0,1,0,0,40,0,0
69,1,505365,10,0,3,2,0,1,6514,0,45,0,1
22,4,177475,13,2,5,3,0,0,0,0,40,0,0
40,0,203761,7,0,6,2,0,1,0,0,40,0,0
40,1,36104,10,0,1,2,0,1,0,0,40,0,0
33,2,179708,10,0,1,2,0,1,0,0,40,0,0
51,2,77392,6,0,9,2,0,1,0,0,60,0,1
73,NULL,86709,10,2,NULL,3,1,1,0,0,38,0,0
59,4,173992,9,3,8,5,0,0,0,0,35,0,0
20,0,119665,9,2,1,1,0,1,0,0,40,0,0
37,0,188391,12,2,0,3,0,1,0,0,46,0,0
51,0,326005,9,0,4,2,0,1,0,0,40,2,1
24,0,203203,13,2,3,3,0,0,0,0,25,0,0
59,0,64102,6,0,6,2,0,1,0,0,40,0,0
21,0,169188,9,2,7,1,0,0,0,0,35,0,0
45,0,385793,3,0,1,2,3,1,0,0,40,20,0
25,0,390537,10,2,3,5,0,0,0,0,25,36,0
29,0,115677,7,2,7,1,0,1,0,0,42,0,0
22,0,230248,12,2,8,4,0,0,0,0,40,0,0
66,NULL,59056,6,0,NULL,0,0,0,0,0,40,0,0
72,0,108038,14,1,5,3,0,1,0,0,60,12,1
39,4,282461,11,0,12,2,0,1,0,0,40,0,1
36,0,184659,9,0,1,2,0,1,7298,0,40,0,1
65,0,182470,11,5,1,3,0,1,0,0,20,0,0
63,0,458609,9,1,3,3,0,0,3674,0,30,0,0
58,0,104476,10,3,8,3,0,0,0,1092,40,0,0
27,0,200802,11,3,8,1,0,0,0,0,40,0,0
58,0,170608,6,3,12,3,0,0,0,0,40,0,0
52,0,197322,10,0,1,2,0,1,0,0,40,0,0
37,0,118358,10,0,1,2,0,1,0,0,40,0,1
21,NULL,520231,10,2,NULL,1,0,0,0,0,40,0,0
61,1,198017,9,0,3,2,0,1,0,0,50,NULL,0
29,0,131045,11,3,8,5,0,0,0,0,40,0,0
19,NULL,272166,10,2,NULL,1,0,1,0,1602,30,0,0
30,0,110083,11,2,1,3,0,0,0,0,40,0,0
32,0,335569,9,0,1,2,0,1,0,0,40,0,0
47,0,167159,9,0,6,2,0,1,0,0,40,0,1
50,0,170326,9,1,7,3,0,0,0,0,40,0,0
39,0,319052,13,0,6,0,1,0,0,0,37,15,0
57,0,174662,9,0,1,2,0,1,0,0,40,0,0
40,0,110732,9,2,8,1,0,0,0,0,50,0,0
27,3,409815,10,1,8,4,4,0,0,0,50,0,0
28,0,79874,10,2,2,3,0,1,0,0,37,0,0
49,0,116641,13,0,4,0,0,0,15024,0,35,0,1
33,0,87209,9,1,1,3,0,1,0,0,45,0,0
64,4,152172,6,0,7,0,0,1,0,0,40,NULL,0
46,1,142222,10,3,4,5,0,0,1151,0,60,0,0
50,4,120521,10,0,4,2,2,1,0,0,50,0,1
43,1,247752,14,0,3,2,0,1,0,0,60,0,0
26,0,34161,10,2,2,5,0,0,0,0,40,0,0
33,0,589155,10,0,7,2,0,1,0,0,50,0,0
50,0,149784,10,0,1,2,0,1,0,0,40,0,0
38,0,402522,2,1,9,5,0,1,0,0,40,34,0
28,0,228346,13,0,4,2,0,1,0,0,50,0,0
21,0,415755,10,2,2,1,0,1,0,0,40,0,0
38,0,289653,13,1,3,5,0,1,0,0,45,0,1
17,0,165018,6,2,3,1,0,0,0,0,10,0,0
19,0,322866,9,2,2,1,4,0,0,0,40,0,0
45,1,244813,15,0,5,2,0,1,0,0,38,0,1
27,0,538193,7,2,5,3,1,0,0,0,50,0,0
45,0,256367,8,1,9,3,4,1,0,0,40,0,0
46,0,95864,10,1,2,5,0,0,0,0,40,0,0
57,1,291167,10,0,1,2,0,1,0,0,40,0,0
39,0,126569,9,2,1,3,0,1,0,0,40,17,0
34,0,128016,13,0,5,0,0,0,99999,0,40,0,1
18,NULL,323584,10,2,NULL,1,0,1,0,0,10,0,0
65,NULL,115431,10,0,NULL,2,0,1,0,0,20,0,0
26,0,246156,6,2,1,4,0,1,0,0,24,14,0
44,0,346081,9,1,5,3,0,1,0,0,40,0,1
38,4,156383,10,2,12,5,4,0,0,0,40,0,0
49,0,151267,11,1,5,5,4,0,0,0,40,0,0
41,4,249039,9,3,8,5,0,0,0,0,40,0,0
52,3,157454,9,2,7,3,0,0,0,0,40,0,0
30,0,143540,5,0,9,2,0,1,0,0,40,0,0
72,5,120733,4,4,2,5,4,0,0,0,40,0,0
48,0,344381,13,0,5,2,1,1,0,0,42,0,1
32,0,149787,11,0,1,2,0,1,0,0,50,0,1
22,0,268525,13,2,5,3,0,1,0,0,50,0,0
24,0,396099,10,2,6,3,0,0,0,0,35,0,0
24,0,221442,10,1,2,3,0,0,0,0,36,0,0
55,0,115198,5,0,10,0,0,0,0,0,48,0,0
48,3,102359,9,0,8,2,0,1,0,0,40,0,0
42,4,298885,9,1,4,5,0,1,0,0,40,0,0
34,0,93213,14,0,2,2,0,1,0,0,30,0,0
40,0,130760,9,0,4,2,0,1,0,0,42,0,0
29,NULL,236834,10,1,NULL,1,0,0,0,0,15,0,0
39,2,31709,10,0,8,0,0,0,0,0,20,0,1
45,0,192053,13,0,1,2,0,1,0,0,50,0,0
21,0,95918,10,2,8,1,0,1,0,0,43,5,0
36,2,132879,14,0,0,2,0,1,0,1887,40,0,1
28,0,64940,9,2,6,1,0,0,0,0,40,0,0
57,0,106910,9,1,8,5,1,0,0,0,40,0,0
22,0,210474,12,2,8,3,0,0,0,0,40,0,0
31,4,393965,9,1,8,3,0,0,0,0,8,0,0
23,4,117789,11,2,5,3,0,0,0,0,50,0,0
35,1,134498,10,2,4,1,0,1,0,0,45,0,1
28,0,212068,13,2,3,3,0,1,0,1980,40,0,0
27,0,169544,10,0,7,2,0,1,0,0,50,0,0
76,NULL,32995,4,0,NULL,2,0,1,0,0,5,0,0
37,0,261241,10,0,0,2,0,1,0,1485,50,0,0
43,0,145784,9,2,2,4,1,0,0,0,40,NULL,0
33,0,252646,14,0,4,2,0,1,0,0,55,0,1
56,0,161944,9,0,7,2,0,1,0,0,40,0,0
50,2,249644,9,0,4,2,0,1,0,0,50,0,1
35,0,195081,9,2,3,5,4,0,0,0,40,0,0
36,0,428251,13,2,0,1,0,1,0,0,40,0,0
59,1,198145,15,0,5,2,0,1,0,0,35,0,1
42,0,348059,16,1,4,3,0,1,0,0,60,0,0
21,0,43587,10,2,3,1,0,0,0,0,30,0,0
24,0,318612,10,2,4,3,0,1,0,1504,40,0,0
17,NULL,235661,6,2,NULL,1,0,0,0,0,30,0,0
29,0,129528,13,2,5,3,0,0,0,0,40,0,0
61,0,200427,16,0,5,2,0,1,0,0,40,0,1
35,0,188243,9,1,7,5,0,0,0,0,48,0,0
56,1,306633,11,0,5,2,0,1,0,0,40,0,0
44,1,85019,13,0,1,2,1,1,0,0,40,NULL,1
22,NULL,356286,9,2,NULL,1,4,1,0,0,10,0,0
45,0,102771,9,0,4,2,0,1,0,0,40,0,1
40,4,34739,10,0,4,0,0,0,0,0,36,0,0
22,NULL,201959,9,2,NULL,1,4,1,0,0,40,0,0
28,0,126743,3,2,2,4,0,1,2176,0,52,20,0
46,4,85341,14,0,5,2,0,1,0,0,56,0,0
57,0,275943,9,0,9,2,0,1,0,0,40,0,0
41,0,82823,9,0,8,0,0,0,5013,0,30,0,0
30,0,183388,9,3,8,5,0,0,0,0,40,0,0
21,0,116489,10,2,5,1,0,0,0,0,40,0,0
62,1,215789,14,0,4,2,0,1,0,1977,50,0,1
19,0,365871,10,2,10,1,0,1,0,0,32,0,0
63,4,199275,9,2,4,3,0,0,8614,0,38,0,1
39,1,34111,9,0,9,2,0,1,0,0,70,0,0
72,NULL,314567,10,4,NULL,3,0,0,0,0,8,0,0
40,2,102576,14,0,5,2,4,1,0,0,55,37,0
27,0,103524,9,2,6,5,0,1,0,0,35,0,0
47,1,114222,12,0,4,2,0,1,0,0,25,0,0
28,0,246933,9,2,3,1,0,1,0,0,40,0,0
27,0,107812,10,0,3,2,0,1,0,0,40,0,0
26,1,109162,9,0,4,2,0,1,0,0,25,0,0
59,0,112798,9,1,5,5,0,0,0,0,60,0,0
33,0,30612,10,0,3,2,0,1,0,0,40,0,0
35,0,105994,7,2,7,3,0,0,0,0,40,0,0
57,0,113090,9,0,8,2,0,1,0,0,40,0,1
30,0,26252,12,2,8,5,2,0,0,0,40,0,0
31,0,49469,14,2,4,3,0,1,0,0,55,0,1
24,0,172169,10,2,6,5,0,1,0,0,30,0,0
36,0,151029,4,0,9,2,0,1,0,0,55,0,0
46,0,134242,10,1,4,3,0,0,0,0,40,0,0
38,5,87282,11,2,8,5,1,0,0,0,40,0,0
19,0,84250,10,2,5,1,0,0,0,0,15,0,0
33,0,76107,9,0,4,2,0,1,4386,0,60,0,1
59,2,36085,15,0,5,2,0,1,15024,0,60,0,1
32,0,220333,9,0,1,2,0,1,7298,0,46,0,1
58,0,105363,9,0,7,2,0,1,0,0,40,21,0
19,0,198668,8,2,1,1,0,1,0,0,47,0,0
43,0,157473,9,2,3,3,0,0,0,0,40,0,0
20,0,126568,9,2,1,3,0,1,0,0,40,0,0
56,2,220896,9,0,4,2,0,1,0,0,40,0,1
57,3,236048,9,1,8,5,0,0,0,0,40,0,0
42,0,34218,15,1,5,3,0,1,99999,0,80,0,1
62,0,155915,6,0,7,2,0,1,0,0,40,0,0
37,0,139684,9,1,7,3,0,1,0,0,45,0,0
34,0,23778,13,1,1,5,0,1,0,0,40,0,0
24,0,236804,10,1,3,3,0,1,0,0,40,0,0
78,0,454321,2,4,6,4,0,1,0,0,20,32,0
43,0,229148,13,2,8,3,4,1,0,0,50,6,0
60,4,119986,9,0,2,2,0,1,0,0,40,0,0
39,4,455399,9,0,12,2,4,1,15024,0,40,0,1
21,0,301694,9,2,1,3,0,1,0,0,35,20,0
64,NULL,155142,9,4,NULL,3,4,1,0,0,20,0,0
27,0,259652,13,2,4,3,0,0,0,0,40,0,0
44,5,156642,9,1,5,3,0,0,0,0,39,0,0
37,0,94208,2,1,2,5,0,0,0,0,35,20,0
31,0,117719,9,0,2,2,0,1,0,0,40,21,0
27,4,100817,13,0,5,0,2,0,0,0,40,0,0
31,0,144990,9,5,7,5,4,0,0,0,40,0,0
37,2,198841,13,0,3,2,0,1,0,0,50,0,1
43,0,223881,13,0,0,2,0,1,7298,0,40,0,1
18,0,264017,10,2,2,1,0,1,0,0,16,4,0
23,5,26842,11,6,8,0,0,0,0,0,30,0,0
40,0,477345,4,0,6,2,0,1,0,2057,40,20,0
22,0,267412,1,2,2,1,4,0,594,0,20,18,0
61,2,190610,13,0,3,2,0,1,0,0,45,0,1
63,0,281237,10,4,4,3,0,0,0,0,40,0,0
59,0,254593,13,0,3,2,0,1,0,0,55,0,1
33,0,159187,10,0,7,2,0,1,0,0,54,0,1
51,5,200450,9,0,2,2,0,1,0,0,40,0,1
38,4,140854,9,0,12,2,0,1,0,0,40,0,1
52,0,242517,9,0,8,0,0,0,7688,0,40,0,1
47,1,294671,9,0,3,2,0,1,0,0,55,0,1
20,5,68358,10,2,8,1,0,0,0,0,10,0,0
53,0,107096,13,2,3,5,0,1,0,1669,50,0,0
43,0,244419,9,2,7,5,4,0,0,0,40,0,0
26,1,195636,6,2,4,3,0,1,0,0,75,0,1
39,0,368586,9,1,10,3,0,0,0,0,37,3,0
30,0,215808,9,3,6,3,0,1,0,0,60,0,0
45,0,165822,13,0,4,2,0,1,0,0,50,0,1
25,0,193379,9,2,10,3,0,1,0,0,40,0,0
45,0,120121,13,0,3,2,0,1,0,0,50,0,0
25,4,311603,13,2,5,3,0,0,0,0,55,0,0
48,0,323798,12,0,5,2,0,1,0,1902,38,0,1
32,0,253890,9,0,1,2,0,1,0,0,40,0,0
67,NULL,105252,10,0,NULL,2,0,1,0,0,20,0,0
37,0,220696,9,0,8,2,0,1,0,0,40,0,0
51,0,194097,10,0,4,0,0,0,0,0,30,0,1
28,0,181291,10,0,2,1,0,0,7688,0,40,0,1
28,0,258594,13,2,2,3,0,0,0,0,50,0,0
28,0,138976,9,2,1,3,4,1,0,0,48,0,0
22,0,81145,9,2,2,5,0,0,0,0,40,0,0
32,0,250853,11,1,8,3,0,1,0,0,40,0,0
35,NULL,365739,10,2,NULL,1,0,1,0,0,40,0,0
32,0,257863,13,2,8,3,0,0,0,0,50,0,0
27,0,203697,14,2,0,1,0,1,0,0,50,0,0
54,0,87205,9,3,8,3,0,0,0,0,45,0,0
66,1,195161,15,2,5,3,0,1,0,0,20,NULL,0
41,0,470486,2,5,6,5,0,1,0,1719,40,20,0
46,4,93557,13,0,5,2,0,1,3103,0,50,0,1
39,0,107991,10,0,4,2,0,1,0,0,45,0,1
51,0,63081,12,0,5,0,0,0,0,0,40,0,1
26,0,73988,10,2,5,3,0,1,0,0,40,0,0
53,0,136080,9,1,11,3,0,0,0,0,50,0,0
38,5,49115,10,0,8,2,0,1,0,0,27,0,0
30,0,314649,9,5,9,5,1,1,0,0,40,NULL,0
18,0,166224,9,2,2,1,0,0,0,0,20,0,0
44,NULL,118484,15,0,NULL,2,0,1,0,0,80,0,0
56,4,291529,14,0,5,2,0,1,0,0,50,0,1
41,1,252392,3,0,1,2,0,1,0,0,96,20,0
42,0,86912,13,1,2,3,0,1,0,0,40,0,0
44,0,193537,5,2,11,5,0,0,0,0,50,3,0
33,0,83231,9,0,2,0,0,0,0,0,40,0,0
43,0,325461,10,1,0,3,0,1,0,0,45,0,0
21,0,36011,10,2,3,3,0,1,0,0,40,0,0
45,0,274869,9,1,8,5,0,0,0,0,40,0,0
38,0,178322,9,0,3,2,0,1,0,0,70,0,1
38,0,67666,14,2,4,3,4,0,0,0,38,0,0
33,0,153005,6,0,1,2,0,1,0,0,40,0,0
27,0,138269,9,0,4,2,0,1,0,0,45,0,1
33,0,265204,9,1,7,5,4,0,0,0,40,0,0
43,0,437318,10,0,10,2,0,1,0,0,40,0,1
38,0,208109,13,1,4,5,0,1,0,0,50,0,0
50,1,91103,9,0,1,2,0,1,0,0,51,0,1
57,5,388225,10,0,5,2,0,1,0,0,40,0,1
76,1,42162,9,4,4,3,0,0,0,0,2,0,0
52,1,417227,9,0,10,2,0,1,0,0,70,0,0
36,5,180220,9,0,4,2,0,1,0,0,50,0,0
30,0,187560,10,2,3,3,0,1,0,0,50,0,0
39,0,127573,9,2,4,3,0,0,2202,0,45,0,0
51,3,68898,10,0,4,2,0,1,0,0,40,0,1
31,0,78662,9,3,3,5,0,0,0,0,40,20,0
56,0,158776,7,0,3,2,0,1,0,0,55,0,0
28,0,164575,10,0,8,2,0,1,0,0,40,0,0
38,0,328301,10,2,3,5,0,0,0,0,40,0,0
49,0,213897,13,0,3,2,1,1,0,0,50,8,1
40,0,230684,9,0,5,2,0,1,0,0,40,0,1
23,0,381679,10,2,0,4,0,0,0,0,40,0,0
44,4,360884,14,1,5,5,0,0,0,0,40,0,0
36,5,256992,13,0,8,0,0,0,0,0,40,0,1
31,0,112115,9,2,8,1,0,1,0,0,40,0,0
24,0,113577,10,2,3,3,0,1,0,0,40,0,0
35,0,189382,10,2,8,3,0,0,0,0,38,0,0
45,0,201080,10,0,3,2,0,1,0,0,60,0,1
46,0,344415,16,0,5,2,0,1,0,0,40,0,1
57,0,201232,9,0,11,2,0,1,0,0,30,0,0
20,0,332194,9,2,6,1,4,1,0,0,20,0,0
30,0,216864,5,1,4,5,0,0,0,0,40,0,0
60,0,290922,9,1,4,3,0,0,0,0,27,0,0
42,4,223548,14,2,5,3,0,1,0,0,40,0,0
25,0,109419,10,2,4,3,0,0,8614,0,45,0,1
27,0,135296,13,0,4,0,0,0,0,0,40,0,1
59,5,100270,14,1,5,3,0,0,0,0,60,0,0
18,0,99497,8,2,2,1,3,0,0,0,30,0,0
26,NULL,223665,9,1,NULL,5,0,0,0,0,84,0,0
48,2,341762,10,0,4,2,0,1,0,0,50,0,1
41,0,236483,9,0,1,2,0,1,0,0,40,0,0
20,NULL,311570,9,0,NULL,4,0,0,0,0,32,0,0
36,0,588739,13,1,3,3,0,0,0,0,40,7,0
44,2,79521,13,0,9,2,0,1,15024,0,55,0,1
36,0,327435,10,2,8,1,0,0,0,0,40,0,0
32,0,229636,12,0,6,2,0,1,5013,0,60,0,0
26,0,124483,13,2,5,3,1,1,0,0,25,7,0
58,0,218764,11,4,5,5,0,0,0,0,45,0,0
39,5,178100,13,2,5,3,0,0,0,0,40,0,0
19,NULL,197057,10,2,NULL,1,4,1,0,0,30,0,0
39,0,191161,9,3,1,5,0,1,0,0,55,0,0
65,0,266828,9,4,1,3,0,1,1848,0,40,0,0
29,0,251526,10,0,0,0,0,0,0,0,20,0,0
22,NULL,145964,9,2,NULL,5,0,1,0,0,40,0,0
23,0,307149,13,2,5,1,0,0,0,0,25,0,0
36,0,37238,13,2,0,3,0,1,0,0,42,0,0
32,0,129020,13,0,2,2,0,1,0,0,40,0,0
30,0,209432,9,0,8,0,0,0,0,0,40,0,0
38,0,139364,13,2,8,3,0,1,0,0,40,0,1
25,3,169124,10,0,1,2,0,1,0,0,40,0,0
41,0,116391,13,0,4,2,0,1,0,0,40,0,1
31,0,176025,9,2,0,5,4,0,0,0,40,0,0
66,1,44712,9,0,1,0,0,0,0,0,15,0,0
35,1,190759,10,1,1,1,0,1,0,0,40,0,0
36,0,185692,4,0,9,2,0,1,0,0,35,0,0
17,0,80576,6,2,2,1,0,0,0,0,16,0,0
31,0,282173,10,0,1,2,0,1,0,0,40,20,0
20,0,187158,9,2,7,1,0,0,0,0,40,0,0
25,0,214468,13,2,3,1,0,0,0,0,40,0,0
59,1,185410,10,0,3,2,0,1,0,0,70,0,0
37,0,87757,12,2,4,3,0,1,0,0,45,0,0
42,0,449578,10,0,1,2,0,1,0,0,48,0,1
31,0,309028,13,2,5,3,0,0,0,0,40,0,0
32,0,155293,8,1,3,3,0,0,0,1762,45,0,0
46,0,32825,9,0,10,2,0,1,0,0,60,0,0
36,0,216845,2,0,2,2,0,1,0,0,40,20,0
45,5,149640,13,0,8,2,0,1,0,0,38,0,1
19,5,140985,10,2,2,1,0,1,0,0,20,0,0
38,0,218188,12,2,2,1,0,0,0,0,25,0,0
27,5,187327,9,3,12,3,0,1,0,0,45,0,0
33,0,182511,11,1,8,5,0,0,0,0,40,0,0
55,1,157639,5,0,3,2,0,1,0,0,58,0,0
46,4,258498,14,1,5,5,0,0,0,0,40,0,0
29,0,87632,7,0,7,2,0,1,0,0,40,0,0
22,0,228394,10,2,8,1,0,0,0,0,36,0,0
59,5,200732,14,0,5,2,1,1,0,0,50,15,1
36,0,49657,13,0,5,2,0,1,0,0,50,0,1
27,4,106179,13,5,5,3,0,0,0,0,50,0,0
21,0,135267,12,2,5,3,0,0,0,0,36,0,0
65,NULL,486436,10,0,NULL,2,0,1,0,0,45,0,1
29,0,69757,13,1,4,4,0,0,0,0,50,0,0
53,0,190319,13,0,3,2,1,1,0,1485,40,34,1
20,0,188409,10,2,10,3,0,1,0,0,60,0,0
54,0,181246,10,0,3,2,0,1,0,0,40,0,0
32,0,103573,10,0,7,2,0,1,0,0,40,0,0
18,0,180725,7,2,2,1,0,1,0,0,16,0,0
26,5,34862,10,0,8,2,1,1,0,0,38,NULL,0
55,2,275236,11,0,4,2,0,1,0,0,48,0,1
40,1,76487,13,2,5,3,0,1,0,0,50,0,0
37,3,75073,12,2,12,3,4,1,0,0,42,0,0
23,0,231929,9,2,1,1,0,1,0,0,40,0,0
45,0,186410,10,1,8,3,0,1,0,0,38,0,0
42,1,344624,16,2,5,3,0,1,0,0,99,0,1
66,0,97847,11,0,1,2,0,1,0,0,38,0,0
30,0,387521,13,0,4,2,0,1,7298,0,40,0,1
25,NULL,193511,13,2,NULL,1,0,0,0,0,35,36,0
20,0,325033,8,2,2,1,4,1,0,0,35,0,1
37,0,285637,9,2,10,3,4,1,0,0,50,0,0
20,0,186014,9,2,2,3,0,0,0,0,38,0,0
27,0,203160,9,0,7,2,0,1,0,0,40,0,0
20,NULL,190290,10,2,NULL,1,0,1,0,0,35,0,0
33,0,219553,12,0,4,2,0,1,0,0,50,0,0
53,0,290882,4,0,7,2,0,1,0,0,40,20,0
54,0,133403,5,0,7,2,0,1,0,1902,35,0,0
33,0,150154,13,0,3,2,0,1,0,0,40,0,0
22,0,203076,6,0,6,2,0,1,0,0,40,0,0
39,0,158592,10,2,3,1,0,1,0,0,40,0,0
23,3,215115,10,2,8,1,0,0,0,0,25,0,0
20,0,117476,10,2,6,1,0,1,0,0,40,0,0
19,0,159269,10,2,2,1,0,1,0,0,18,0,0
24,0,189924,11,2,4,1,0,0,0,0,60,0,0
32,4,226296,14,0,5,2,0,1,0,0,50,0,1
38,0,103886,10,1,2,3,0,1,0,0,40,0,0
34,3,148508,10,1,0,3,0,0,0,0,40,0,0
39,0,79586,10,0,0,2,1,1,0,0,35,7,1
40,NULL,95049,11,3,NULL,1,0,0,0,0,40,NULL,0
45,2,192835,13,0,4,2,0,1,0,0,45,0,1
21,0,316184,9,2,2,4,4,1,0,0,40,0,0
49,0,132476,16,1,0,5,0,1,7430,0,40,0,1
44,0,76487,9,0,10,2,0,1,0,0,40,0,0
18,0,302712,9,2,2,3,0,0,0,0,35,0,0
42,0,225193,13,0,4,2,0,1,0,0,40,0,0
49,0,102092,7,4,1,3,0,1,2174,0,40,0,0
51,0,173754,9,0,10,2,0,1,0,0,40,0,1
20,0,38238,7,2,2,1,0,1,0,0,25,0,0
41,0,212027,7,0,1,2,4,1,0,0,40,0,0
25,0,173593,10,2,4,1,0,1,0,0,75,0,0
27,4,132718,9,2,10,1,4,1,0,0,40,0,0
23,0,103588,9,2,2,1,0,1,0,0,40,0,0
37,4,75387,9,0,2,2,0,1,0,0,40,0,0
22,0,38444,13,2,5,3,0,0,0,0,10,0,0
21,0,35603,9,2,12,3,4,1,0,0,11,0,0
24,0,588484,9,2,6,1,0,1,594,0,40,0,0
62,NULL,191118,9,0,NULL,2,0,1,0,0,40,0,0
70,NULL,88638,9,0,NULL,0,0,0,0,0,8,0,0
61,0,27086,9,1,10,3,0,1,0,0,40,0,0
63,0,184319,10,0,2,2,0,1,0,0,24,0,0
31,0,307375,10,2,2,3,2,0,0,0,40,0,0
17,0,93511,7,2,3,1,0,0,0,0,15,0,0
23,0,32950,10,2,6,1,0,1,0,0,40,0,0
40,0,313945,10,0,1,2,0,1,0,0,40,0,0
47,4,275517,10,1,8,3,0,0,0,0,72,0,0
55,0,132145,5,0,3,2,0,1,0,0,45,0,0
37,1,377798,10,1,1,3,0,1,0,0,50,0,0
48,0,198000,13,2,3,4,0,0,0,0,38,0,1
67,0,166591,9,1,11,5,4,0,1848,0,99,0,0
72,1,117030,10,0,2,2,0,1,0,0,40,0,0
31,4,275369,10,2,12,3,4,1,0,0,40,0,0
24,0,300584,10,0,1,2,0,1,0,0,45,0,0
27,4,230997,13,2,5,3,0,0,0,0,45,0,0
32,0,73199,8,2,9,1,1,1,0,0,40,15,0
61,0,362068,12,0,4,2,0,1,0,0,50,0,1
34,0,162604,9,2,1,4,4,1,0,0,40,0,0
40,0,86143,11,0,6,1,1,1,0,0,40,15,0
39,0,116477,11,1,0,3,0,0,0,0,40,0,0
49,1,102308,15,0,5,2,0,1,15024,0,35,0,1
57,2,199067,4,0,4,2,0,1,0,0,90,9,1
47,0,205100,10,0,3,2,0,1,0,0,45,0,1
38,0,127493,12,4,3,5,0,0,0,0,35,0,0
77,1,34761,4,0,9,2,0,1,0,0,40,0,0
20,0,221480,10,2,0,5,0,0,0,0,8,0,0
37,1,216473,6,0,1,2,0,1,0,0,30,0,0
43,2,147206,12,2,4,3,0,1,27828,0,45,0,1
50,0,162868,9,1,2,3,0,0,0,0,45,0,0
68,1,335701,4,4,2,3,0,0,0,0,40,0,0
55,0,250322,9,1,8,3,0,0,0,0,40,0,0
52,4,182856,14,2,5,3,0,1,10520,0,45,0,1
24,0,97743,9,2,2,3,0,1,0,0,37,0,0
42,0,227065,13,2,8,3,0,1,0,0,60,0,0
51,0,59840,9,1,6,3,0,1,2174,0,40,0,0
26,0,140446,9,0,6,0,0,0,0,0,40,0,0
32,3,86150,13,0,4,0,1,0,0,1977,40,0,1
51,0,147876,10,2,8,1,0,0,0,0,40,0,0
26,0,219199,9,2,6,3,0,1,0,0,40,0,0
46,0,28497,10,0,3,2,0,1,0,0,8,0,0
27,0,405177,9,2,8,1,0,0,0,0,35,0,0
29,0,320451,13,5,3,4,1,1,0,0,40,NULL,0
71,1,30661,4,0,9,2,0,1,6514,0,40,0,1
30,4,38268,9,3,2,5,0,1,0,0,40,0,1
42,0,199900,10,0,1,2,0,1,0,0,52,0,0
39,2,172538,9,0,4,2,0,1,0,0,60,0,1
17,0,194517,7,2,9,1,0,0,0,0,18,0,0
20,0,129024,10,2,8,1,0,0,0,0,35,0,0
37,0,203828,9,1,7,5,0,1,0,0,40,0,0
